# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
106913329 106911698 106910237 106917243 106902189 106915316 106919278 106917213 106909282 106911645 106906349 106905934 106904109 106900460 106920477 106912579 106904058 106914278 106919463 106920107 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
3 3 50400 61200 0.80 1 43200 50400 0.84 0 54000 61200 0.41 
3 4 46800 54000 0.87 1 39600 46800 0.70 3 32400 36000 0.93 
3 1 54000 57600 0.70 0 36000 43200 0.88 3 50400 54000 0.86 
3 3 32400 36000 0.68 0 54000 61200 0.89 2 32400 43200 0.55 
3 4 54000 61200 0.76 3 50400 54000 0.68 1 54000 57600 0.86 
3 3 54000 61200 0.91 0 43200 50400 0.57 2 43200 46800 0.66 
3 3 43200 46800 0.41 0 43200 54000 0.97 2 54000 61200 0.97 
3 1 32400 43200 0.58 0 39600 43200 0.99 3 46800 54000 0.78 
3 1 36000 43200 0.63 0 54000 61200 0.90 2 43200 50400 0.91 
3 4 46800 57600 0.88 2 46800 54000 0.70 0 39600 43200 0.77 
3 1 46800 57600 0.58 4 32400 36000 0.73 3 39600 50400 0.44 
3 2 50400 61200 0.59 4 43200 50400 0.57 1 50400 57600 0.97 
3 2 54000 57600 0.47 4 39600 43200 0.48 0 36000 43200 0.71 
3 1 32400 43200 0.82 0 39600 46800 0.77 3 36000 43200 0.73 
3 1 54000 61200 0.55 2 36000 39600 0.64 4 54000 61200 0.77 
3 2 54000 61200 0.75 4 32400 36000 0.73 1 50400 54000 0.42 
3 4 54000 61200 0.84 0 50400 61200 0.69 3 46800 54000 0.57 
3 1 32400 39600 0.81 2 36000 43200 0.67 3 54000 57600 0.58 
3 2 50400 54000 0.53 1 46800 57600 0.55 3 39600 43200 0.66 
3 0 50400 54000 0.92 3 54000 61200 0.98 1 54000 57600 0.55 
# objective function coefficients [SCIP_Real* obj]
322.287000 1070.133000 227.406143 198.716000 512.894000 337.930333 193.168143 151.271000 562.049000 215.690667 1028.151000 1046.415000 523.379333 1084.394000 1042.120333 424.291333 1047.730000 548.633000 288.688000 240.055000 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
180 180 180 120 300 60 300 240 300 240 180 180 300 120 180 180 180 180 240 300 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
120 120 180 420 180 420 360 180 240 300 480 60 420 240 180 60 420 360 420 60 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 1845 610 1006 934 91 1075 1021 630 1563 844 914 1346 783 631 110 1531 188 909 558 5760 
1815 0 1647 838 1128 1727 811 839 1625 431 1318 1387 667 1502 1566 1816 453 1749 981 1262 4835 
598 1622 0 1329 747 668 1399 1345 20 1184 414 483 960 412 1091 657 1152 763 1233 858 5549 
1025 857 1361 0 1430 937 136 50 1355 901 1593 1662 969 1702 777 1026 923 959 191 472 4858 
993 1152 757 1432 0 1063 1404 1432 735 714 462 392 485 563 1417 1022 682 1089 1574 1494 5074 
88 1754 683 915 1008 0 984 930 703 1582 918 987 1396 856 540 89 1550 97 818 467 5669 
