# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
114301302 114302441 114308081 114305405 114313776 114316077 114304703 114309033 114308312 114303706 114310298 114312197 114315543 114308770 114314677 114311410 114310906 114301647 114310794 114307933 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
2 1 50400 61200 0.57 0 32400 43200 0.72 
2 3 39600 46800 0.94 4 54000 57600 0.72 
2 2 43200 54000 0.66 0 46800 50400 0.99 
2 3 46800 54000 0.64 4 36000 43200 0.62 
2 2 46800 57600 0.87 0 43200 54000 0.96 
2 4 50400 61200 0.64 1 54000 61200 0.81 
2 3 46800 50400 0.74 1 54000 61200 0.93 
2 0 54000 57600 0.66 1 46800 54000 0.62 
2 0 54000 57600 0.84 3 32400 43200 0.85 
2 0 39600 50400 0.63 2 43200 46800 0.64 
2 2 36000 43200 0.64 0 39600 43200 0.77 
2 3 54000 61200 0.89 0 54000 61200 0.81 
2 2 50400 54000 0.46 0 43200 54000 0.73 
2 0 50400 57600 0.45 4 43200 46800 0.48 
2 0 32400 43200 0.48 4 39600 50400 0.72 
2 2 50400 54000 0.61 3 36000 46800 0.51 
2 1 50400 61200 0.91 2 54000 57600 0.66 
2 1 54000 57600 0.56 2 50400 61200 0.64 
2 1 32400 43200 0.93 2 36000 39600 0.56 
2 0 32400 36000 0.43 4 46800 50400 0.76 
# objective function coefficients [SCIP_Real* obj]
602.499000 557.422000 1082.244333 585.279000 354.340333 189.531000 309.457000 185.719000 510.729333 1066.853000 1082.764333 1055.420000 414.345667 161.979143 602.067000 1013.822000 260.799667 569.115333 559.235000 510.176333 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
120 180 120 60 180 180 60 120 240 240 60 300 240 180 180 240 240 180 180 240 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
480 300 180 180 420 420 480 360 420 240 420 300 360 420 240 300 420 540 240 420 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 260 809 934 788 1288 465 848 810 1105 914 872 1022 785 896 786 944 123 952 798 2083 
280 0 727 853 883 1053 384 767 729 1024 833 638 941 704 991 552 797 170 794 717 1878 
839 766 0 281 1169 744 485 246 57 693 313 915 369 184 1277 547 343 729 351 197 1430 
915 842 281 0 1379 879 512 457 313 533 523 1125 156 394 1487 758 530 805 533 407 1353 
747 843 1145 1365 0 903 1119 1035 1147 1645 948 655 1453 1031 202 621 866 776 863 991 1707 
1291 1049 741 872 1032 0 1076 631 743 1241 494 544 960 627 1094 676 421 1181 441 587 985 
456 383 480 488 1134 1048 0 550 511 640 616 881 626 487 1242 730 646 346 654 500 1687 
866 793 219 440 1038 614 579 0 216 719 183 784 528 105 1146 417 212 755 220 59 1558 
844 771 54 321 1173 749 525 217 0 698 318 920 409 159 1281 552 347 734 356 202 1470 
1098 1025 675 518 1636 1212 642 714 677 0 781 1383 674 651 1744 1015 810 988 819 665 1802 
949 844 302 523 937 491 662 193 304 803 0 683 611 188 1045 316 110 839 114 148 1435 
872 630 894 1115 683 540 882 785 896 1395 698 0 1203 780 791 370 615 762 613 740 1392 
1002 929 369 145 1466 967 618 544 400 679 611 1213 0 481 1574 845 617 892 621 495 1441 
807 734 161 381 1038 613 520 110 156 661 182 784 469 0 1146 416 212 697 220 66 1530 
870 966 1268 1488 198 1027 1241 1158 1269 1768 1071 779 1576 1153 0 744 989 899 986 1114 1736 
787 545 542 763 638 674 737 433 544 1043 346 384 851 428 746 0 263 677 261 388 1618 
972 809 326 524 901 424 685 216 328 826 114 648 612 212 1009 280 0 862 20 172 1368 
110 137 686 811 819 1165 342 725 687 982 791 749 899 662 927 663 821 0 829 675 1960 
982 788 335 529 881 441 695 226 337 836 119 627 617 221 989 260 20 872 0 181 1385 
823 749 176 397 987 563 535 58 178 676 132 734 485 62 1095 366 161 712 169 0 1507 
2093 1852 1689 1596 1816 983 1912 1579 1690 1945 1442 1383 1649 1575 1728 1592 1369 1983 1389 1535 0 
# noon travel time matrix between customers (incl. depot as last customer) [int** t_travelNoon]
0 258 806 918 769 1266 453 850 806 1084 912 861 1008 783 870 779 940 121 948 801 2028 
276 0 731 844 862 1031 378 776 731 1009 838 627 934 708 962 544 789 166 786 727 1841 
815 742 0 269 1136 715 499 239 58 669 301 891 360 171 1237 531 328 705 337 190 1380 
903 830 275 0 1346 843 507 449 308 525 511 1101 156 381 1446 741 511 793 515 399 1315 
