# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
112522395 112530664 112524515 112521614 112504345 112505674 112513844 112513697 112513748 112522861 112511339 112517440 112501022 112501618 112526810 112505407 112508409 112513146 112519501 112519607 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
2 3 50400 61200 0.71 7 36000 39600 0.87 
2 3 54000 61200 0.67 8 54000 61200 0.67 
2 0 54000 57600 0.99 5 54000 57600 0.99 
2 2 32400 43200 0.86 7 32400 43200 0.86 
2 2 54000 61200 0.43 7 54000 61200 0.43 
2 2 43200 54000 0.95 7 43200 54000 0.95 
2 2 54000 57600 0.52 8 36000 39600 0.77 
2 3 32400 36000 0.43 8 32400 36000 0.43 
2 2 36000 46800 0.49 7 36000 46800 0.49 
2 1 32400 36000 0.99 9 43200 50400 0.69 
2 1 54000 57600 0.50 6 54000 57600 0.50 
2 3 39600 46800 0.57 5 43200 50400 0.44 
2 4 43200 50400 0.65 9 43200 50400 0.65 
2 1 43200 46800 0.68 6 43200 46800 0.68 
2 3 46800 50400 0.68 8 46800 50400 0.68 
2 2 54000 61200 0.77 7 54000 61200 0.77 
2 1 54000 61200 0.86 6 54000 61200 0.86 
2 4 46800 57600 0.81 9 46800 57600 0.81 
2 3 39600 46800 0.77 8 39600 46800 0.77 
2 1 54000 57600 0.91 6 54000 57600 0.91 
# objective function coefficients [SCIP_Real* obj]
200.369000 1063.918000 1092.105333 1092.654000 201.890333 242.022667 259.333333 536.013000 552.224333 1031.833000 177.537667 259.886000 1085.279000 511.962000 604.238000 1092.656000 164.543143 604.753000 311.655333 553.855333 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
120 120 240 60 120 60 240 240 60 180 300 60 120 180 120 240 240 300 180 180 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
360 240 300 420 300 420 60 60 540 360 300 420 480 480 300 60 120 360 180 360 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 299 302 119 700 628 1023 1048 1043 150 499 136 656 810 236 644 588 1079 227 368 3267 
204 0 287 180 434 361 757 781 777 265 476 252 356 544 268 378 289 812 87 54 3252 
370 670 0 489 1071 998 1394 1418 1414 520 811 497 1027 1180 154 1015 959 1449 597 739 3124 
123 250 351 0 684 612 1007 1032 1027 147 481 171 607 794 332 628 539 1063 138 279 3316 
