# number of customers + 1 (depot stored as last "customer") [int nC]
41
# customer IDs (depot gets ID -1) [int* customerIDs]
112522395 112530664 112524515 112521614 112504345 112505674 112513844 112513697 112513748 112522861 112511339 112517440 112501022 112501618 112526810 112505407 112508409 112513146 112519501 112519607 112516991 112502646 112508737 112500374 112519402 112519902 112519383 112501106 112516977 112517774 112506847 112526278 112502673 112524696 112521110 112509475 112518393 112527784 112529998 112504250 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
5 3 50400 61200 0.71 1 54000 57600 0.92 0 46800 57600 0.82 4 46800 54000 0.62 2 36000 39600 0.87 
5 2 46800 54000 0.51 4 32400 43200 0.85 1 36000 43200 0.84 0 32400 39600 0.73 3 54000 61200 0.67 
5 2 46800 54000 0.63 3 54000 57600 0.82 1 36000 46800 0.91 4 54000 57600 0.70 0 54000 57600 0.99 
5 1 50400 61200 0.86 4 39600 50400 0.83 3 54000 57600 0.44 0 50400 57600 0.99 2 32400 43200 0.86 
5 1 39600 50400 0.92 3 46800 57600 0.42 4 39600 46800 0.83 0 54000 61200 0.68 2 54000 61200 0.43 
5 3 46800 54000 0.93 4 32400 39600 0.47 0 39600 50400 0.50 1 54000 61200 0.47 2 43200 54000 0.95 
5 2 54000 57600 0.52 4 39600 43200 0.90 0 50400 54000 0.89 1 39600 50400 0.81 3 36000 39600 0.77 
5 4 50400 61200 0.51 2 46800 50400 0.79 0 43200 54000 0.89 1 46800 57600 0.59 3 32400 36000 0.43 
5 3 32400 36000 0.61 0 36000 39600 0.50 1 50400 54000 0.95 4 54000 61200 0.69 2 36000 46800 0.49 
5 1 32400 36000 0.99 3 43200 50400 0.64 0 43200 50400 0.60 2 50400 54000 0.55 4 43200 50400 0.69 
5 1 54000 57600 0.50 4 54000 61200 0.61 0 43200 46800 0.53 3 43200 46800 0.81 2 54000 57600 0.83 
5 3 39600 46800 0.57 2 50400 57600 0.84 4 50400 57600 0.85 1 36000 43200 0.90 0 43200 50400 0.44 
5 4 43200 50400 0.65 3 43200 54000 0.89 2 50400 54000 0.92 0 36000 46800 0.73 1 54000 57600 0.85 
5 0 54000 61200 0.88 3 36000 43200 0.46 2 36000 43200 0.50 4 39600 50400 0.78 1 43200 46800 0.68 
5 1 43200 46800 0.56 2 36000 39600 0.45 4 50400 54000 0.56 0 43200 54000 0.43 3 46800 50400 0.68 
5 4 43200 54000 0.47 3 32400 36000 0.84 1 43200 46800 0.43 0 46800 50400 0.70 2 54000 61200 0.77 
5 4 50400 54000 0.52 0 50400 57600 0.43 3 36000 43200 0.72 2 46800 54000 0.94 1 54000 61200 0.86 
5 2 50400 54000 0.60 0 54000 57600 0.52 1 36000 46800 0.96 3 54000 61200 0.55 4 46800 57600 0.81 
5 4 36000 46800 0.43 2 50400 61200 0.59 0 43200 54000 0.48 1 39600 43200 0.60 3 39600 46800 0.77 
5 3 50400 57600 0.57 0 50400 54000 0.40 4 54000 61200 0.89 2 36000 39600 0.91 1 54000 57600 0.91 
5 0 32400 43200 0.84 4 50400 57600 0.56 1 46800 57600 0.72 2 50400 61200 0.42 3 43200 50400 0.65 
5 0 36000 39600 0.58 1 43200 54000 0.68 3 36000 39600 0.86 2 36000 39600 0.80 4 46800 50400 0.96 
5 4 32400 36000 0.65 1 32400 43200 0.89 0 43200 54000 0.87 3 54000 61200 0.56 2 50400 54000 0.66 
5 4 50400 61200 0.40 0 46800 54000 0.57 1 32400 39600 0.73 3 32400 39600 0.70 2 46800 54000 0.42 
5 3 43200 54000 0.45 0 32400 43200 0.46 1 36000 39600 0.70 2 36000 39600 0.61 4 54000 61200 0.60 
5 3 36000 46800 0.64 1 54000 57600 0.41 0 43200 54000 0.40 4 36000 43200 0.55 2 36000 46800 0.53 
5 0 54000 57600 0.92 2 36000 46800 0.72 3 46800 50400 0.61 4 43200 50400 0.95 1 54000 57600 0.60 
5 3 54000 57600 0.90 4 50400 54000 0.53 0 43200 46800 0.64 1 54000 57600 0.45 2 39600 43200 0.92 
5 3 50400 54000 0.59 1 43200 46800 0.67 2 43200 54000 0.43 4 54000 61200 0.78 0 54000 57600 0.72 
5 0 43200 54000 0.48 3 46800 54000 0.55 4 50400 61200 0.95 2 32400 43200 0.94 1 46800 57600 0.61 
5 0 46800 54000 0.53 1 32400 43200 0.69 2 39600 43200 0.99 3 32400 39600 0.49 4 43200 54000 0.96 
5 1 36000 43200 0.98 4 46800 50400 0.41 0 39600 43200 0.76 2 54000 57600 0.41 3 36000 39600 0.86 
5 2 32400 36000 0.70 1 54000 61200 0.72 4 39600 50400 0.88 3 43200 46800 0.76 0 39600 50400 0.55 
5 2 54000 61200 0.53 3 50400 61200 0.70 0 54000 57600 0.46 1 46800 54000 0.45 4 50400 54000 0.96 
5 2 39600 50400 0.82 4 32400 43200 0.53 1 50400 57600 0.94 0 46800 50400 0.43 3 36000 46800 0.47 
5 4 46800 54000 0.79 3 46800 57600 0.76 0 39600 43200 0.48 1 36000 39600 0.48 2 46800 50400 0.77 
5 3 32400 39600 0.97 1 54000 61200 0.84 0 50400 61200 0.65 4 54000 57600 0.66 2 43200 54000 0.99 
5 0 54000 61200 0.99 2 54000 57600 0.76 1 36000 46800 0.76 4 39600 46800 0.72 3 50400 61200 0.55 
5 3 50400 61200 0.66 2 46800 57600 0.97 0 54000 61200 0.95 1 43200 50400 0.91 4 43200 54000 0.41 
5 4 54000 57600 0.40 3 50400 54000 0.56 1 32400 43200 0.89 0 54000 61200 0.58 2 36000 46800 0.70 
# objective function coefficients [SCIP_Real* obj]
200.369000 1063.918000 1092.105333 1092.654000 201.890333 242.022667 259.333333 536.013000 552.224333 1031.833000 177.537667 259.886000 1085.279000 511.962000 604.238000 1092.656000 164.543143 604.753000 311.655333 553.855333 578.087333 510.404000 517.617333 211.116333 578.579000 213.027000 215.950143 561.421333 272.787000 532.271333 1092.202333 1017.581000 1048.743000 523.573000 550.102333 1044.210000 1063.730000 317.697000 170.508000 522.339000 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
120 120 240 60 120 60 240 240 60 180 300 60 120 180 120 240 240 300 180 180 180 240 120 180 240 180 240 240 180 180 240 180 300 240 240 60 300 120 180 180 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
360 240 300 420 300 420 60 60 540 360 300 420 480 480 300 60 120 360 180 360 360 60 300 540 300 480 360 300 420 240 180 360 300 180 300 480 360 480 480 240 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 299 302 119 700 628 1023 1048 1043 150 499 136 656 810 236 644 588 1079 227 368 51 870 629 724 237 174 213 606 47 429 675 294 875 124 178 508 263 516 283 633 3267 
204 0 287 180 434 361 757 781 777 265 476 252 356 544 268 378 289 812 87 54 156 604 329 458 97 98 116 306 159 282 409 287 609 221 119 318 79 529 341 367 3252 
370 670 0 489 1071 998 1394 1418 1414 520 811 497 1027 1180 154 1015 959 1449 597 739 421 1241 999 1094 607 544 584 977 418 799 1045 173 1246 403 548 879 634 760 653 1004 3124 
123 250 351 0 684 612 1007 1032 1027 147 481 171 607 794 332 628 539 1063 138 279 74 854 579 708 148 110 125 557 78 422 659 351 859 165 59 420 256 534 260 618 3316 
664 468 795 590 0 166 481 505 500 632 647 712 170 267 776 152 326 536 493 562 616 327 366 77 503 585 521 203 619 334 133 796 333 713 530 471 587 700 609 134 3470 
612 416 740 538 186 0 509 534 529 580 595 660 334 296 721 143 270 565 441 507 564 356 311 210 451 533 469 288 567 282 161 740 361 661 478 416 532 647 557 34 3498 
532 331 757 509 374 301 0 24 19 568 583 580 407 251 738 318 340 55 411 526 484 270 380 398 421 504 440 357 487 247 349 757 265 581 448 431 486 636 546 307 3335 
605 404 830 582 447 374 126 0 145 641 656 653 481 324 811 391 413 31 485 599 557 343 453 471 494 577 513 431 560 320 422 830 338 654 521 504 559 709 619 380 3369 
543 342 768 520 385 313 11 4 0 579 594 591 419 262 749 329 351 35 423 537 495 281 392 409 433 515 451 369 498 258 360 768 276 592 459 442 497 647 557 318 3347 
164 328 446 133 743 670 1066 1090 1086 0 353 172 667 853 400 687 600 1121 217 358 131 913 640 767 227 228 203 617 128 509 718 447 918 260 137 442 344 406 133 676 3411 
444 562 727 400 804 810 1206 1230 1226 280 0 361 694 992 664 827 682 1261 483 592 412 1053 722 818 493 494 470 644 408 768 857 669 1058 541 404 429 617 96 149 816 3575 
147 363 430 183 764 692 1087 1112 1107 175 417 0 720 874 368 708 653 1143 291 432 115 934 693 788 301 238 277 670 111 493 739 416 940 244 242 570 327 444 196 698 3395 
737 535 822 663 166 316 631 655 651 705 645 785 0 418 803 303 453 686 566 589 688 478 493 180 576 633 594 32 692 484 283 822 483 756 602 304 614 697 607 285 3620 
637 447 796 563 249 294 245 269 265 605 620 685 357 0 777 281 377 300 466 563 588 60 417 196 476 558 494 389 592 312 261 796 65 686 502 468 588 672 582 263 3302 
216 515 169 335 916 844 1239 1264 1259 366 657 342 872 1026 0 860 805 1295 443 584 267 1086 845 940 453 390 429 822 263 645 891 77 1091 269 394 724 479 606 499 850 3119 
630 434 761 556 212 176 535 559 555 597 613 678 359 321 742 0 291 590 459 528 581 382 332 235 468 551 487 309 585 299 186 761 387 679 495 437 553 665 575 145 3524 
463 360 622 390 611 539 934 959 954 431 455 511 536 721 603 555 0 990 292 389 415 781 40 635 302 385 320 486 418 497 586 622 787 512 329 251 414 508 418 545 3587 
574 373 799 551 416 343 95 119 114 610 625 622 450 293 780 360 382 0 454 568 526 312 422 440 463 546 482 400 529 289 391 799 307 623 490 473 528 678 588 349 3338 
224 171 398 150 606 533 929 953 949 237 499 272 528 715 379 550 461 984 0 201 176 776 501 629 9 145 81 478 179 428 580 399 781 273 90 341 226 552 350 539 3363 
172 69 255 125 470 398 793 818 813 212 539 220 426 580 236 414 358 849 111 0 123 640 399 494 121 66 97 376 127 199 445 255 645 189 65 381 47 591 325 403 3220 
48 248 314 68 649 576 972 996 992 109 459 96 605 759 284 593 537 1027 175 317 0 819 578 673 185 122 162 555 3 378 624 315 824 128 127 457 212 476 242 582 3279 
652 462 811 579 309 353 260 285 280 620 635 700 417 60 792 341 392 316 481 578 604 0 432 256 491 574 509 410 607 328 322 811 5 701 518 483 603 688 598 323 3362 
423 319 582 349 571 498 894 919 914 391 415 471 495 681 563 515 428 950 252 349 375 741 0 595 262 344 280 445 378 456 546 582 746 472 289 211 374 468 377 504 3547 
709 513 841 636 84 211 492 517 512 677 692 757 160 279 822 198 371 548 538 608 661 339 411 0 548 631 566 193 664 379 178 841 344 758 575 464 633 745 655 180 3463 
244 192 418 171 626 553 949 973 969 258 519 292 548 736 399 570 481 1004 20 221 196 796 521 650 0 166 101 498 199 449 601 419 801 293 110 361 246 572 370 559 3383 
156 236 252 114 670 598 993 1018 1013 217 563 204 592 780 233 614 525 1049 124 265 108 840 565 694 134 0 110 542 111 412 645 253 845 187 86 406 246 584 346 603 3217 
191 180 365 117 614 541 937 962 957 204 507 239 536 724 346 558 469 993 68 209 142 784 509 638 78 112 0 486 146 437 589 365 789 240 56 349 234 560 317 547 3330 
706 502 790 635 216 366 681 705 701 677 617 755 50 468 771 353 420 736 538 557 658 528 461 230 548 600 566 0 662 534 333 790 533 724 575 276 582 670 580 335 3670 
44 252 318 71 653 580 976 1000 996 106 456 93 608 762 281 597 541 1031 179 320 3 823 581 676 189 126 166 558 0 381 627 318 828 132 130 461 216 472 239 586 3283 
428 215 641 393 357 284 680 705 700 480 575 476 391 467 621 301 323 736 295 473 380 527 363 381 305 388 323 341 383 0 332 641 532 477 332 423 382 627 537 290 3605 
654 458 785 580 153 155 476 501 496 622 637 702 301 263 766 142 316 532 483 552 605 323 356 177 493 575 511 333 609 323 0 785 328 703 519 461 577 689 599 124 3465 
285 584 192 404 985 913 1308 1333 1328 435 711 397 941 1095 71 929 874 1364 512 653 336 1155 914 1009 522 459 498 891 332 714 960 0 1161 339 463 793 548 624 568 919 3056 
647 457 806 573 314 348 255 280 275 615 630 695 422 65 787 346 387 311 476 573 599 4 427 261 486 568 504 404 602 322 326 806 0 696 513 478 598 682 592 328 3367 
120 343 300 155 743 671 1067 1091 1086 242 592 228 699 853 281 688 632 1122 270 411 132 913 672 767 280 217 257 649 135 472 718 300 919 0 214 552 306 608 375 677 3265 
169 191 343 60 625 553 948 973 968 147 481 217 548 735 324 569 480 1004 79 220 120 795 520 649 89 90 66 498 124 425 600 343 800 218 0 361 245 533 260 559 3308 
479 375 638 405 482 534 930 954 950 446 457 527 346 717 618 551 334 985 308 404 430 777 374 496 318 400 336 296 434 492 582 638 782 528 344 0 430 509 419 540 3602 
213 118 297 196 473 401 796 821 816 275 588 261 475 583 278 417 408 852 199 373 165 643 448 497 209 107 218 425 168 202 448 297 648 231 194 430 0 640 408 407 3262 
484 633 733 471 879 885 1280 1305 1300 351 125 385 769 1067 578 901 756 1336 554 663 452 1127 797 893 564 565 541 719 448 830 932 573 1132 581 475 504 664 0 223 891 3478 
295 413 577 251 825 753 1148 1173 1168 131 220 211 725 935 531 769 682 1204 334 443 263 995 722 849 344 345 320 675 259 641 800 578 1000 391 254 460 468 273 0 759 3542 
621 425 752 547 152 31 475 499 495 589 604 669 300 262 733 109 283 530 450 519 573 322 323 176 460 542 478 300 576 291 127 753 327 670 487 428 544 657 566 0 3464 
3461 3614 3349 3560 3521 3584 3336 3360 3355 3552 3703 3465 3629 3435 3387 3601 3623 3391 3668 3809 3492 3496 3663 3468 3678 3615 3655 3641 3489 3530 3592 3316 3501 3515 3619 3714 3705 3578 3637 3590 0 
# noon travel time matrix between customers (incl. depot as last customer) [int** t_travelNoon]
0 263 304 111 591 548 935 962 956 140 441 132 561 711 225 556 502 997 212 344 45 771 541 617 222 159 197 532 42 367 585 283 776 122 171 472 232 466 268 542 3208 
209 0 298 182 357 310 701 727 722 260 465 261 297 476 283 321 238 763 91 56 165 537 278 383 101 99 117 268 169 259 351 288 542 232 121 299 80 511 341 307 3201 
358 617 0 457 944 901 1288 1315 1309 498 763 478 914 1064 148 909 855 1350 565 697 404 1124 895 970 575 512 550 885 401 720 938 153 1129 370 517 825 585 666 626 895 3066 
116 242 351 0 591 548 935 961 956 140 422 167 539 710 337 555 480 997 142 274 72 771 520 617 152 112 127 510 75 367 585 342 776 161 60 402 232 468 249 541 3255 
622 437 787 553 0 153 467 493 488 585 610 674 125 243 773 142 313 529 459 545 579 303 352 72 469 549 485 157 582 312 124 777 308 675 492 391 569 656 571 123 3198 
580 395 745 511 165 0 509 535 530 543 567 632 268 284 730 140 266 571 417 503 536 345 306 191 427 507 443 296 540 270 158 735 350 632 450 403 527 614 528 34 3259 
490 318 733 478 346 303 0 26 21 543 567 542 389 244 716 310 330 61 404 503 446 262 369 372 414 494 430 360 450 242 340 723 257 542 437 403 448 614 528 296 3095 
570 398 813 559 426 383 133 0 154 623 647 622 469 324 796 390 410 35 484 583 526 342 450 452 494 574 510 440 530 322 420 803 338 622 517 483 528 694 609 377 3137 
501 329 744 490 357 314 11 5 0 554 578 553 400 255 727 321 341 40 415 514 458 273 381 383 425 505 441 371 461 253 351 734 269 554 448 414 459 625 540 308 3106 
149 313 431 126 633 588 977 1003 998 0 301 164 575 753 374 597 516 1039 213 345 119 813 556 659 223 224 199 546 116 441 627 421 818 243 131 412 306 347 128 584 3334 
419 544 701 384 706 700 1089 1115 1110 270 0 343 601 865 611 709 628 1151 471 576 389 925 668 721 481 481 456 586 386 659 739 618 930 513 389 388 576 89 141 696 3435 
134 322 416 170 650 607 994 1020 1015 164 364 0 620 770 345 614 560 1056 271 402 104 830 600 676 281 217 256 591 101 426 644 384 835 228 230 530 291 395 191 601 3301 
679 517 815 608 104 242 556 583 577 640 601 731 0 332 801 231 402 618 514 573 635 392 442 119 524 604 540 31 639 402 214 805 397 731 547 266 597 647 562 212 3288 
