# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
112603346 112618396 112609205 112610286 112612934 112614279 112603313 112617132 112614721 112607632 112610832 112603308 112609003 112609980 112610488 112613047 112608145 112611764 112601759 112604752 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
1 3 43200 54000 0.54 
1 1 36000 39600 0.92 
1 3 46800 57600 0.91 
1 1 36000 39600 0.80 
1 1 46800 57600 0.81 
1 0 54000 57600 0.42 
1 4 46800 50400 0.90 
1 1 50400 57600 0.82 
1 0 46800 50400 0.90 
1 0 36000 39600 0.48 
1 0 39600 50400 0.59 
1 1 54000 57600 0.50 
1 3 46800 54000 0.90 
1 4 39600 43200 0.88 
1 4 46800 50400 0.54 
1 2 46800 54000 0.66 
1 0 46800 54000 0.72 
1 4 46800 57600 0.66 
1 0 54000 61200 0.87 
1 1 50400 61200 0.84 
# objective function coefficients [SCIP_Real* obj]
511.756000 567.954333 152.102000 158.930333 1055.821000 217.469000 372.118667 1093.018333 1033.089000 1097.336000 1061.621000 1044.904000 568.370333 1061.265000 188.049143 596.316000 508.183333 1014.068333 592.357333 1043.233333 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
240 60 180 300 120 120 180 60 120 180 180 120 180 180 300 300 300 240 120 180 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
480 180 480 420 180 180 420 300 480 120 300 300 420 420 180 60 300 480 360 120 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 479 823 699 667 861 38 568 342 416 598 30 815 738 708 731 462 647 249 204 804 
469 0 718 595 687 747 469 498 335 187 619 461 711 634 603 661 58 668 596 365 700 
864 733 0 124 458 446 879 649 576 722 392 880 182 88 293 358 774 327 611 685 171 
740 608 123 0 334 322 755 525 452 598 268 756 274 39 169 234 650 310 487 561 264 
658 653 422 299 0 385 673 569 370 600 97 674 497 338 280 116 674 221 405 497 486 
908 760 446 323 365 0 923 693 620 766 415 924 531 362 160 275 803 478 655 729 520 
33 478 821 698 667 860 0 566 340 415 598 8 814 737 706 729 460 647 249 202 803 
581 517 582 459 584 621 578 0 340 407 579 570 575 498 467 490 480 621 630 370 564 
338 340 526 403 352 557 335 381 0 230 284 327 601 442 404 428 303 332 289 126 590 
442 161 623 500 557 662 442 368 205 0 489 434 615 539 508 531 124 538 495 235 605 
606 600 370 247 106 401 621 517 318 548 0 622 445 286 247 144 621 169 353 445 434 
25 469 813 690 675 852 8 558 332 407 606 0 805 729 698 721 452 655 257 194 795 
920 803 152 231 566 554 935 719 683 793 499 936 0 196 400 465 845 355 665 755 79 
775 644 84 35 369 358 790 560 487 633 303 791 235 0 204 269 686 345 522 596 225 
748 616 286 163 249 153 763 533 460 606 276 764 370 202 0 149 658 317 495 569 360 
756 691 373 249 100 281 769 524 468 598 150 761 457 288 163 0 671 319 503 560 446 
467 60 712 589 646 750 467 457 294 146 578 459 704 628 597 620 0 627 584 324 694 
653 653 302 299 241 454 668 570 365 595 173 669 379 338 300 318 668 0 400 491 369 
255 601 591 468 417 622 270 675 294 524 349 271 666 507 469 493 583 398 0 351 656 
211 374 664 541 490 695 208 416 137 264 421 200 663 580 541 566 338 470 343 0 652 
953 836 185 264 598 587 968 752 716 825 532 969 32 229 433 498 878 388 697 788 0 
# noon travel time matrix between customers (incl. depot as last customer) [int** t_travelNoon]
0 485 793 674 645 837 37 532 343 416 586 29 785 712 684 726 467 635 246 211 771 
464 0 705 586 662 751 466 446 317 176 603 458 697 624 596 640 56 652 600 347 684 
840 742 0 124 443 447 852 597 562 693 384 859 177 88 294 355 761 331 594 657 164 
715 617 118 0 319 323 728 472 438 569 260 734 260 37 169 231 637 302 470 532 247 
637 668 427 308 0 378 650 523 360 584 97 656 490 346 272 110 652 217 392 483 476 
863 748 420 301 365 0 875 620 585 716 407 882 492 339 157 272 784 449 617 679 479 
32 486 794 675 648 838 0 533 341 417 590 7 786 713 685 727 468 639 250 209 772 
553 480 534 415 563 579 550 0 309 376 529 541 526 453 425 467 444 571 595 339 513 
337 328 538 419 345 575 334 340 0 224 286 325 593 457 421 431 292 335 286 123 579 
437 155 589 470 543 633 438 328 198 0 485 430 581 508 480 522 119 534 484 228 567 
584 615 374 255 96 411 597 470 307 531 0 603 437 293 258 144 599 164 339 430 423 
25 479 787 668 657 831 8 526 334 410 598 0 779 705 678 720 460 647 258 202 765 
906 809 156 234 553 557 919 664 672 760 495 925 0 199 404 465 828 363 661 724 76 
751 653 81 35 354 358 763 508 473 604 296 770 222 0 205 266 673 338 505 568 209 
705 607 262 144 250 153 717 462 427 558 250 724 334 181 0 148 627 292 459 522 321 
734 682 354 235 102 280 746 481 456 578 149 744 426 273 161 0 646 313 488 541 412 
460 60 668 549 623 713 462 407 277 136 564 453 660 587 559 601 0 613 564 308 647 
628 664 306 305 223 461 640 520 350 574 165 647 379 343 307 310 642 0 382 473 366 
245 597 591 472 398 628 258 625 285 509 340 264 654 510 475 485 577 389 0 351 641 
213 361 634 515 477 678 210 372 132 257 418 202 626 552 525 563 325 467 352 0 612 
927 820 170 249 568 572 939 675 687 771 509 937 34 213 418 480 839 383 681 735 0 
# afternoon/PM travel time matrix between customers (incl. depot as last customer) [int** t_travelPM]
0 487 816 696 679 862 37 539 348 424 620 29 817 735 709 733 467 669 246 210 795 
466 0 732 611 681 774 470 457 326 181 622 462 732 650 624 651 57 671 604 355 710 
876 784 0 124 470 474 890 626 593 730 412 890 191 88 321 382 801 338 631 686 168 
751 660 120 0 345 349 765 502 468 606 287 765 277 38 196 257 677 329 506 561 252 
645 706 472 352 0 378 659 578 362 598 95 663 564 391 275 110 669 215 400 488 541 
880 763 427 307 366 0 894 631 597 735 416 895 522 345 159 276 805 458 635 690 500 
32 489 818 698 682 864 0 541 346 426 624 7 819 737 711 735 469 672 249 208 797 
560 497 557 436 567 602 557 0 316 389 553 549 557 475 449 473 460 595 608 345 535 
341 343 606 501 354 660 338 347 0 236 296 330 625 540 506 441 306 344 292 126 603 
444 158 611 490 557 656 444 333 202 0 499 436 611 529 503 527 121 547 495 232 589 
594 655 426 329 96 413 608 527 311 547 0 612 512 367 310 145 618 164 349 437 490 
