# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
114300140 114358156 114303646 114359200 114343146 114362702 114305529 114313265 114323482 114313549 114308142 114310267 114351745 114355464 114336034 114317399 114353086 114311711 114328717 114317252 -1 
# time window lists for each real customer (number of elements followed by elements' contents (day,start_t,end_t,weight)) [modelWindow** timeWindows]
5 4 46800 57600 0.80 1 39600 46800 0.87 0 54000 57600 0.40 3 39600 50400 0.92 2 32400 39600 0.79 
5 4 39600 43200 0.44 1 50400 54000 0.78 3 54000 57600 0.86 2 39600 46800 0.57 0 50400 57600 0.72 
5 0 50400 54000 0.58 2 54000 57600 0.64 1 32400 36000 0.79 4 36000 39600 0.46 3 39600 50400 0.44 
5 4 36000 39600 0.55 1 50400 57600 0.53 0 54000 57600 0.44 2 39600 43200 0.41 3 54000 61200 0.52 
5 2 50400 54000 0.51 1 50400 57600 0.96 0 36000 43200 0.44 4 36000 43200 0.44 3 46800 57600 0.97 
5 4 39600 50400 0.40 0 50400 61200 0.56 3 54000 57600 0.93 1 46800 57600 0.44 2 54000 61200 0.48 
5 4 32400 36000 0.41 3 50400 54000 0.56 2 46800 54000 0.49 0 54000 57600 0.90 1 32400 39600 0.86 
5 2 36000 46800 0.64 3 46800 54000 0.93 1 32400 43200 0.95 4 54000 57600 0.47 0 54000 61200 0.51 
5 1 50400 61200 0.43 4 32400 43200 0.75 2 39600 43200 0.93 3 43200 46800 0.98 0 54000 57600 0.94 
5 2 36000 43200 0.42 3 50400 54000 0.47 1 36000 43200 0.81 0 36000 39600 0.79 4 46800 57600 0.55 
5 1 54000 61200 0.68 2 39600 43200 0.59 3 43200 50400 0.57 0 46800 50400 0.86 4 32400 39600 0.49 
5 2 50400 54000 0.44 1 46800 50400 0.56 3 36000 43200 0.94 4 46800 54000 0.89 0 46800 50400 0.64 
5 3 46800 54000 0.55 2 46800 50400 0.51 1 36000 39600 0.47 4 54000 61200 0.40 0 39600 50400 0.77 
5 0 43200 46800 0.88 3 43200 46800 0.94 4 39600 43200 0.51 2 39600 50400 0.56 1 46800 57600 0.80 
5 3 50400 61200 0.59 1 46800 57600 0.69 2 43200 46800 0.48 0 50400 54000 0.86 4 46800 57600 0.62 
5 0 54000 57600 0.60 3 39600 43200 0.58 2 54000 61200 0.46 4 32400 39600 0.46 1 43200 46800 0.93 
5 3 32400 36000 0.76 0 54000 57600 0.50 1 43200 46800 0.99 4 46800 57600 0.55 2 39600 50400 0.87 
5 1 46800 54000 0.44 4 50400 54000 0.89 3 46800 57600 0.49 0 46800 57600 0.97 2 32400 36000 0.51 
5 2 32400 43200 0.74 1 54000 61200 0.85 4 54000 61200 0.50 0 43200 50400 0.88 3 46800 57600 0.75 
5 2 43200 54000 0.56 4 39600 46800 0.84 3 54000 61200 0.94 1 43200 46800 0.94 0 43200 54000 0.78 
# objective function coefficients [SCIP_Real* obj]
554.210333 186.698000 145.358000 508.111333 1094.956000 557.720333 1098.753333 1064.753333 564.387333 1032.288333 1036.813000 566.430333 1080.237333 572.059000 433.898667 1045.465333 183.706667 545.902000 545.884333 361.542667 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
180 180 240 120 300 60 240 120 180 120 180 120 180 180 120 120 240 120 60 60 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
120 300 300 420 420 240 360 240 180 420 180 300 540 240 420 360 60 420 420 480 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 932 695 1186 532 874 606 36 352 112 595 206 684 515 429 510 906 326 506 403 1902 
